x,y,class,unit_time,sequence_time,_id
1.5694408,-20.55649,1,1540040400.0,1540040400.0,161689.0
28.97299,5.3027873,1,1526065200.0,1526065200.0,72403.0
-10.897091,22.108784,1,1540630800.0,1540630800.0,165461.0
29.517462,25.725714,1,1526158800.0,1526158800.0,73001.0
-28.428135,13.510467,1,1517724000.0,1517724000.0,19112.0
-31.189367,-0.65618956,1,1515110400.0,1515110400.0,2414.0
11.786789,25.33239,1,1536544800.0,1536544800.0,139356.0
-8.426293,8.5613,1,1536382800.0,1536382800.0,138321.0
28.7658,0.8346147,1,1525014000.0,1525014000.0,65687.0
-18.077803,-0.61378527,1,1542542400.0,1542542400.0,177674.0
16.713135,39.040443,1,1535439600.0,1535439600.0,132295.0
5.163021,-23.382067,1,1525881600.0,1525881600.0,71230.0
-14.612544,-2.9320357,1,1520265600.0,1520265600.0,35350.0
35.580074,13.013858,1,1535598000.0,1535598000.0,133307.0
19.25502,-28.798532,1,1542027600.0,1542027600.0,174385.0
17.904394,32.87258,1,1534568400.0,1534568400.0,126729.0
17.699232,20.74427,1,1533333600.0,1533333600.0,118840.0
-7.0377426,26.793621,1,1538636400.0,1538636400.0,152719.0
21.555407,13.234882,1,1532451600.0,1532451600.0,113205.0
20.830708,-14.410768,1,1519102800.0,1519102800.0,27921.0
8.957798,38.010006,1,1534870800.0,1534870800.0,128661.0
12.112773,25.943213,1,1536548400.0,1536548400.0,139379.0
-9.866494,26.028862,1,1538265600.0,1538265600.0,150350.0
13.404008,-23.757301,1,1521237600.0,1521237600.0,41560.0
19.78477,-9.122543,1,1524970800.0,1524970800.0,65411.0
23.529558,12.726785,1,1533409200.0,1533409200.0,119323.0
-21.924507,4.455085,1,1544400000.0,1544400000.0,189542.0
-9.172468,10.43862,1,1539162000.0,1539162000.0,156077.0
0.0067060976,16.625189,1,1537999200.0,1537999200.0,148648.0
-21.473787,6.102698,1,1544749200.0,1544749200.0,191773.0
34.568905,39.49356,1,1529247600.0,1529247600.0,92735.0
29.86084,23.103333,1,1525190400.0,1525190400.0,66814.0
5.6163425,-7.3514833,1,1527962400.0,1527962400.0,84524.0
29.798738,10.492166,1,1525046400.0,1525046400.0,65894.0
31.470316,39.14209,1,1529427600.0,1529427600.0,93885.0
13.113255,-16.511438,1,1542243600.0,1542243600.0,175765.0
-1.376652,-16.107382,1,1543705200.0,1543705200.0,185103.0
9.539645,-16.642231,1,1542268800.0,1542268800.0,175926.0
-6.802471,9.281703,1,1536408000.0,1536408000.0,138482.0
8.78329,-12.55264,1,1539579600.0,1539579600.0,158745.0
19.179535,12.345585,1,1532293200.0,1532293200.0,112193.0
12.219159,-13.637396,1,1526018400.0,1526018400.0,72104.0
-2.1780636,0.29537868,1,1538164800.0,1538164800.0,149706.0
25.234547,28.48556,1,1530129600.0,1530129600.0,98370.0
25.661694,17.840693,1,1533528000.0,1533528000.0,120082.0
-1.3436317,7.948329,1,1536465600.0,1536465600.0,138850.0
10.82271,23.508251,1,1536883200.0,1536883200.0,141518.0
-16.311031,27.15081,1,1540861200.0,1540861200.0,166933.0
23.341778,28.53194,1,1535936400.0,1535936400.0,135469.0
13.323083,-23.65373,1,1521241200.0,1521241200.0,41583.0
28.11844,27.976166,1,1526662800.0,1526662800.0,76221.0
-4.092613,-21.963312,1,1539871200.0,1539871200.0,160608.0
20.735025,-18.504883,1,1545368400.0,1545368400.0,195729.0
-5.3412943,23.14678,1,1528603200.0,1528603200.0,88618.0
20.959414,-10.611891,1,1524988800.0,1524988800.0,65526.0
-3.5743964,-20.062923,1,1539352800.0,1539352800.0,157296.0
-29.040876,11.793839,1,1517752800.0,1517752800.0,19296.0
12.439532,34.698875,1,1528538400.0,1528538400.0,88204.0
-21.463806,-1.0525746,1,1517090400.0,1517090400.0,15064.0
-2.5666556,34.68268,1,1536976800.0,1536976800.0,142116.0
-27.624802,-0.7366962,1,1515121200.0,1515121200.0,2483.0
-17.550072,25.87066,1,1540944000.0,1540944000.0,167462.0
18.774313,7.868317,1,1522818000.0,1522818000.0,51657.0
9.500031,15.756719,1,1536177600.0,1536177600.0,137010.0
-17.190395,9.395847,1,1542877200.0,1542877200.0,179813.0
6.8676596,-14.985591,1,1542333600.0,1542333600.0,176340.0
38.43506,15.725184,1,1535652000.0,1535652000.0,133652.0
-11.759377,18.846003,1,1538647200.0,1538647200.0,152788.0
-11.397464,17.654552,1,1538218800.0,1538218800.0,150051.0
11.961231,17.949408,1,1536192000.0,1536192000.0,137102.0
28.054888,28.691864,1,1526234400.0,1526234400.0,73484.0
-8.439564,27.532936,1,1538712000.0,1538712000.0,153202.0
31.072441,39.122303,1,1529431200.0,1529431200.0,93908.0
2.9039068,-16.955374,1,1542380400.0,1542380400.0,176639.0
-11.390553,5.9207883,1,1540562400.0,1540562400.0,165024.0
-3.027526,25.386175,1,1536627600.0,1536627600.0,139885.0
24.876081,23.32428,1,1525276800.0,1525276800.0,67366.0
19.998474,-9.253896,1,1524974400.0,1524974400.0,65434.0
25.796082,37.872623,1,1530561600.0,1530561600.0,101130.0
39.02893,15.888093,1,1535648400.0,1535648400.0,133629.0
13.229031,25.848873,1,1536555600.0,1536555600.0,139425.0
10.016447,29.5159,1,1528927200.0,1528927200.0,90688.0
-4.1204195,-19.313955,1,1542128400.0,1542128400.0,175029.0
13.815043,6.375235,1,1537891200.0,1537891200.0,147958.0
-1.9771414,-0.031657595,1,1538596800.0,1538596800.0,152466.0
3.3472607,20.698095,1,1537945200.0,1537945200.0,148303.0
25.066563,25.245506,1,1537380000.0,1537380000.0,144692.0
6.962179,-14.405216,1,1542330000.0,1542330000.0,176317.0
11.580953,22.292746,1,1537923600.0,1537923600.0,148165.0
8.443173,20.454273,1,1518994800.0,1518994800.0,27231.0
36.087906,-4.84844,1,1535245200.0,1535245200.0,131053.0
-29.738926,13.410918,1,1517713200.0,1517713200.0,19043.0
13.856976,33.078907,1,1528520400.0,1528520400.0,88089.0
24.332327,6.4169817,1,1522944000.0,1522944000.0,52462.0
-1.812234,-9.36625,1,1544025600.0,1544025600.0,187150.0
30.251877,28.581652,1,1527703200.0,1527703200.0,82868.0
8.152995,-0.059035826,1,1537855200.0,1537855200.0,147728.0
-7.9741592,29.971241,1,1538521200.0,1538521200.0,151983.0
17.889914,34.19345,1,1534654800.0,1534654800.0,127281.0
6.461625,24.900501,1,1545436800.0,1545436800.0,196166.0
-6.6189313,0.035354383,1,1539327600.0,1539327600.0,157135.0
-8.63346,29.993568,1,1538528400.0,1538528400.0,152029.0
-16.245073,25.546782,1,1540951200.0,1540951200.0,167508.0
19.978144,18.738369,1,1533506400.0,1533506400.0,119944.0
24.341278,8.210496,1,1522861200.0,1522861200.0,51933.0
-24.13754,-1.5880446,1,1516928400.0,1516928400.0,14029.0
16.662794,39.46639,1,1535446800.0,1535446800.0,132341.0
35.438274,15.717338,1,1535677200.0,1535677200.0,133813.0
9.108667,15.056754,1,1536174000.0,1536174000.0,136987.0
26.40766,38.780212,1,1530658800.0,1530658800.0,101751.0
9.130002,-5.7424855,1,1520960400.0,1520960400.0,39789.0
8.815169,-25.9491,1,1525842000.0,1525842000.0,70977.0
25.338243,34.666836,1,1529467200.0,1529467200.0,94138.0
9.311487,36.896427,1,1534856400.0,1534856400.0,128569.0
11.699436,-18.436132,1,1525924800.0,1525924800.0,71506.0
-16.233227,6.5213456,1,1522987200.0,1522987200.0,52738.0
-12.996729,-0.5877554,1,1522965600.0,1522965600.0,52600.0
18.310417,-19.677738,1,1545379200.0,1545379200.0,195798.0
17.706394,27.325865,1,1519023600.0,1519023600.0,27415.0
26.014318,29.19281,1,1526673600.0,1526673600.0,76290.0
15.597316,35.38279,1,1535338800.0,1535338800.0,131651.0
17.306484,-14.598912,1,1519124400.0,1519124400.0,28059.0
-23.171217,20.359478,1,1521658800.0,1521658800.0,44251.0
-25.232634,7.845727,1,1546142400.0,1546142400.0,200674.0
29.856022,23.642323,1,1525194000.0,1525194000.0,66837.0
-6.3404613,-17.074497,1,1539288000.0,1539288000.0,156882.0
-13.337611,8.923509,1,1541685600.0,1541685600.0,172200.0
14.806458,12.618386,1,1519675200.0,1519675200.0,31578.0
14.76131,12.541355,1,1519671600.0,1519671600.0,31555.0
31.47365,15.856501,1,1535742000.0,1535742000.0,134227.0
0.2923005,-19.927626,1,1540058400.0,1540058400.0,161804.0
10.009072,-16.416777,1,1542265200.0,1542265200.0,175903.0
7.6836753,-21.240185,1,1525381200.0,1525381200.0,68033.0
3.5303187,-18.177086,1,1542283200.0,1542283200.0,176018.0
32.631496,16.123127,1,1535734800.0,1535734800.0,134181.0
29.655787,16.832554,1,1535781600.0,1535781600.0,134480.0
-21.276796,10.904113,1,1542841200.0,1542841200.0,179583.0
-6.950636,24.075804,1,1538190000.0,1538190000.0,149867.0
8.5358305,-11.618335,1,1539568800.0,1539568800.0,158676.0
13.144532,-14.071138,1,1526007600.0,1526007600.0,72035.0
-1.9945498,-22.883389,1,1539889200.0,1539889200.0,160723.0
13.341282,33.30666,1,1528524000.0,1528524000.0,88112.0
-23.726934,-1.0898895,1,1516924800.0,1516924800.0,14006.0
-16.939495,25.854126,1,1540947600.0,1540947600.0,167485.0
18.068983,-29.135029,1,1542038400.0,1542038400.0,174454.0
17.219501,33.092854,1,1534489200.0,1534489200.0,126223.0
-7.5863166,31.005045,1,1538359200.0,1538359200.0,150948.0
16.516146,-4.557387,1,1520917200.0,1520917200.0,39513.0
14.568654,31.101246,1,1534834800.0,1534834800.0,128431.0
25.785975,12.165495,1,1526432400.0,1526432400.0,74749.0
-22.65469,-4.9280386,1,1516986000.0,1516986000.0,14397.0
9.2452965,37.095535,1,1534860000.0,1534860000.0,128592.0
0.85070384,20.78455,1,1537970400.0,1537970400.0,148464.0
31.905249,8.086558,1,1525053600.0,1525053600.0,65940.0
11.409794,3.9337533,1,1522087200.0,1522087200.0,46988.0
35.216553,16.19311,1,1535673600.0,1535673600.0,133790.0
-4.3103194,-14.817375,1,1519423200.0,1519423200.0,29968.0
16.719738,-8.084649,1,1519981200.0,1519981200.0,33533.0
-17.228874,9.794502,1,1542880800.0,1542880800.0,179836.0
20.135366,-18.79874,1,1545372000.0,1545372000.0,195752.0
9.07894,-19.309937,1,1525417200.0,1525417200.0,68263.0
27.516205,17.403778,1,1535842800.0,1535842800.0,134871.0
31.528427,27.092901,1,1537459200.0,1537459200.0,145198.0
27.583378,23.586649,1,1535990400.0,1535990400.0,135814.0
-17.289717,3.5020754,1,1541134800.0,1541134800.0,168681.0
34.945385,-15.799033,1,1540216800.0,1540216800.0,162816.0
-17.502352,33.06917,1,1518577200.0,1518577200.0,24563.0
-10.662338,28.724821,1,1538780400.0,1538780400.0,153639.0
12.749014,25.84235,1,1536552000.0,1536552000.0,139402.0
16.777576,37.20714,1,1535425200.0,1535425200.0,132203.0
-17.856983,23.319904,1,1540926000.0,1540926000.0,167347.0
-22.323076,28.037338,1,1521604800.0,1521604800.0,43906.0
-5.83616,8.626896,1,1536422400.0,1536422400.0,138574.0
26.373749,24.889761,1,1536076800.0,1536076800.0,136366.0
-9.871734,30.931763,1,1540688400.0,1540688400.0,165829.0
2.2115173,4.976652,1,1536944400.0,1536944400.0,141909.0
-8.066195,17.766916,1,1538110800.0,1538110800.0,149361.0
17.655094,-6.9233527,1,1519966800.0,1519966800.0,33441.0
-15.851533,3.4866362,1,1541221200.0,1541221200.0,169233.0
11.7713175,-0.57423246,1,1522468800.0,1522468800.0,49426.0
1.9332844,-14.248984,1,1519171200.0,1519171200.0,28358.0
34.659786,27.010555,1,1525244400.0,1525244400.0,67159.0
-6.6451836,1.3610482,1,1540278000.0,1540278000.0,163207.0
-23.158451,-1.2338405,1,1516921200.0,1516921200.0,13983.0
16.816307,38.02853,1,1535432400.0,1535432400.0,132249.0
-6.0929213,12.00914,1,1538064000.0,1538064000.0,149062.0
-4.810213,-22.127216,1,1539860400.0,1539860400.0,160539.0
-17.384682,7.66871,1,1545973200.0,1545973200.0,199593.0
-2.5306427,25.370323,1,1536634800.0,1536634800.0,139931.0
16.10099,-8.086501,1,1521360000.0,1521360000.0,42342.0
18.76691,-28.990166,1,1542031200.0,1542031200.0,174408.0
-19.808928,6.372209,1,1544774400.0,1544774400.0,191934.0
-19.391869,7.6801887,1,1544796000.0,1544796000.0,192072.0
1.3454199,20.802359,1,1537963200.0,1537963200.0,148418.0
-25.490019,-3.826003,1,1516953600.0,1516953600.0,14190.0
-22.361027,6.9126472,1,1544659200.0,1544659200.0,191198.0
-10.504493,18.30535,1,1538211600.0,1538211600.0,150005.0
-27.475523,6.9192963,1,1546092000.0,1546092000.0,200352.0
20.018541,19.033863,1,1533510000.0,1533510000.0,119967.0
12.64808,34.0271,1,1528531200.0,1528531200.0,88158.0
-5.760747,8.960544,1,1536418800.0,1536418800.0,138551.0
27.457647,34.989174,1,1529485200.0,1529485200.0,94253.0
-2.727603,35.010937,1,1536980400.0,1536980400.0,142139.0
-12.2231,-6.753655,1,1519660800.0,1519660800.0,31486.0
3.632119,-20.740927,1,1525964400.0,1525964400.0,71759.0
-24.633305,-2.5392535,1,1516935600.0,1516935600.0,14075.0
18.906506,29.645893,1,1527490800.0,1527490800.0,81511.0
15.066204,23.840101,1,1525737600.0,1525737600.0,70310.0
22.379877,-27.641563,1,1542002400.0,1542002400.0,174224.0
3.1808326,-21.056269,1,1525960800.0,1525960800.0,71736.0
25.426376,36.09818,1,1530504000.0,1530504000.0,100762.0
-23.33995,18.948261,1,1521651600.0,1521651600.0,44205.0
-11.977218,9.591522,1,1541667600.0,1541667600.0,172085.0
-18.199593,15.9936905,1,1538409600.0,1538409600.0,151270.0
20.764263,24.5135,1,1527548400.0,1527548400.0,81879.0
-18.211092,15.988571,1,1538413200.0,1538413200.0,151293.0
17.827751,1.7198836,1,1524387600.0,1524387600.0,61685.0
-14.246589,2.1830976,1,1539709200.0,1539709200.0,159573.0
11.788099,-10.42507,1,1525500000.0,1525500000.0,68792.0
12.851507,-13.924038,1,1526011200.0,1526011200.0,72058.0
7.5382853,-21.333942,1,1525377600.0,1525377600.0,68010.0
30.21496,33.934563,1,1529604000.0,1529604000.0,95012.0
-17.360542,10.720313,1,1542888000.0,1542888000.0,179882.0
-3.9423754,-7.4450674,1,1539626400.0,1539626400.0,159044.0
-2.9580562,3.6208334,1,1542056400.0,1542056400.0,174569.0
28.02343,6.2146196,1,1525032000.0,1525032000.0,65802.0
13.7533655,6.5519853,1,1537894800.0,1537894800.0,147981.0
4.6144004,15.081196,1,1524538800.0,1524538800.0,62651.0
-1.0395297,16.568832,1,1537992000.0,1537992000.0,148602.0
-26.880188,18.320679,1,1517857200.0,1517857200.0,19963.0
27.63758,-1.6650329,1,1521385200.0,1521385200.0,42503.0
-16.454931,20.793922,1,1540998000.0,1540998000.0,167807.0
31.329391,9.543631,1,1526101200.0,1526101200.0,72633.0
15.076631,-11.967157,1,1524250800.0,1524250800.0,60811.0
-24.622858,24.363535,1,1520553600.0,1520553600.0,37190.0
-27.75505,-23.86991,1,1519747200.0,1519747200.0,32038.0
20.206264,-28.429298,1,1542020400.0,1542020400.0,174339.0
3.3842268,8.915372,1,1539003600.0,1539003600.0,155065.0
-6.825809,6.233861,1,1524596400.0,1524596400.0,63019.0
22.852169,36.95878,1,1530590400.0,1530590400.0,101314.0
30.396027,28.513847,1,1527699600.0,1527699600.0,82845.0
25.272646,39.408962,1,1530669600.0,1530669600.0,101820.0
27.826513,14.447744,1,1523682000.0,1523682000.0,57177.0
16.984028,-11.357076,1,1524265200.0,1524265200.0,60903.0
8.312318,12.238652,1,1536127200.0,1536127200.0,136688.0
-14.721504,-0.9822356,1,1523707200.0,1523707200.0,57338.0
17.069714,-0.672127,1,1523440800.0,1523440800.0,55636.0
24.722605,-15.054708,1,1519869600.0,1519869600.0,32820.0
-13.377405,15.579966,1,1538229600.0,1538229600.0,150120.0
-14.145224,2.1181715,1,1539705600.0,1539705600.0,159550.0
24.711226,39.4185,1,1530673200.0,1530673200.0,101843.0
1.1499205,-22.648628,1,1521298800.0,1521298800.0,41951.0
-17.488426,21.048841,1,1540911600.0,1540911600.0,167255.0
28.622765,0.44868103,1,1525006800.0,1525006800.0,65641.0
-2.056082,-15.900203,1,1541890800.0,1541890800.0,173511.0
-11.54009,27.571516,1,1538686800.0,1538686800.0,153041.0
9.581356,-19.32464,1,1525399200.0,1525399200.0,68148.0
3.4006827,8.947173,1,1539010800.0,1539010800.0,155111.0
10.749171,-21.03594,1,1521255600.0,1521255600.0,41675.0
19.939636,12.578953,1,1532412000.0,1532412000.0,112952.0
24.824614,32.975056,1,1530241200.0,1530241200.0,99083.0
-11.409882,6.0943995,1,1540566000.0,1540566000.0,165047.0
18.145098,-19.762161,1,1545382800.0,1545382800.0,195821.0
-0.13236211,-18.19863,1,1540065600.0,1540065600.0,161850.0
23.4258,38.344395,1,1530576000.0,1530576000.0,101222.0
-26.139376,22.426016,1,1517871600.0,1517871600.0,20055.0
24.46129,30.41013,1,1532916000.0,1532916000.0,116172.0
-1.6072245,-22.979595,1,1539903600.0,1539903600.0,160815.0
27.60588,4.105624,1,1540148400.0,1540148400.0,162379.0
21.180382,-18.334185,1,1545364800.0,1545364800.0,195706.0
10.3053465,29.5196,1,1528941600.0,1528941600.0,90780.0
34.527794,-16.337864,1,1540220400.0,1540220400.0,162839.0
35.32046,8.541454,1,1537286400.0,1537286400.0,144094.0
-17.681658,21.44074,1,1540915200.0,1540915200.0,167278.0
30.054514,12.7742405,1,1520089200.0,1520089200.0,34223.0
-2.9432027,-20.179657,1,1539367200.0,1539367200.0,157388.0
-12.066558,14.215777,1,1538146800.0,1538146800.0,149591.0
31.363976,24.119095,1,1526144400.0,1526144400.0,72909.0
-6.880348,-11.3322315,1,1518919200.0,1518919200.0,26748.0
1.7560661,-14.448508,1,1519167600.0,1519167600.0,28335.0
11.809555,-10.523505,1,1525492800.0,1525492800.0,68746.0
20.747255,24.495235,1,1527544800.0,1527544800.0,81856.0
13.283243,-4.4097056,1,1521025200.0,1521025200.0,40203.0
21.371414,-7.819347,1,1520046000.0,1520046000.0,33947.0
12.428388,-19.093718,1,1525910400.0,1525910400.0,71414.0
-3.5245812,4.43158,1,1542060000.0,1542060000.0,174592.0
28.98175,20.395878,1,1524495600.0,1524495600.0,62375.0
23.240582,36.271698,1,1530597600.0,1530597600.0,101360.0
26.661964,25.922396,1,1530205200.0,1530205200.0,98853.0
20.782953,-14.41547,1,1519106400.0,1519106400.0,27944.0
-0.53083766,16.562155,1,1537995600.0,1537995600.0,148625.0
18.757195,-6.082258,1,1519952400.0,1519952400.0,33349.0
-13.048979,18.262571,1,1538740800.0,1538740800.0,153386.0
-12.2497015,9.40007,1,1541671200.0,1541671200.0,172108.0
-10.75952,15.542634,1,1538132400.0,1538132400.0,149499.0
7.9737396,-11.340728,1,1539565200.0,1539565200.0,158653.0
-7.1740575,28.028137,1,1538625600.0,1538625600.0,152650.0
15.734974,19.84236,1,1527451200.0,1527451200.0,81258.0
-10.4457655,15.878002,1,1538128800.0,1538128800.0,149476.0
0.82239413,-20.29306,1,1540051200.0,1540051200.0,161758.0
12.743157,23.323437,1,1536901200.0,1536901200.0,141633.0
6.0150166,-23.16501,1,1525888800.0,1525888800.0,71276.0
35.53717,13.437991,1,1535601600.0,1535601600.0,133330.0
12.257255,-5.2336187,1,1520989200.0,1520989200.0,39973.0
-29.177004,10.747747,1,1517583600.0,1517583600.0,18215.0
5.0133295,-25.066963,1,1525863600.0,1525863600.0,71115.0
6.21004,-10.114509,1,1527829200.0,1527829200.0,83673.0
-17.501919,33.034775,1,1518570000.0,1518570000.0,24517.0
16.25254,15.944048,1,1519689600.0,1519689600.0,31670.0
12.172519,-5.7811127,1,1520992800.0,1520992800.0,39996.0
